ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7896469,8.66E-01,8.22E-01,-0.2248396,-7.3839076,-6.69E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8176671,8.66E-01,8.23E-01,-0.2248141,-7.3839133,-6.15E-03,CDY1B,CDY2B,CDY2A,CDY1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8127072,8.66E-01,8.23E-01,0.2246346,-7.3839538,5.04E-02,GSTA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7949015,8.66E-01,8.23E-01,0.2245628,-7.38397,7.51E-03,C11orf95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8170097,8.66E-01,8.23E-01,-0.2244571,-7.3839938,-1.33E-02,SLC9A6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8136446,8.66E-01,8.23E-01,-0.2244228,-7.3840016,-7.49E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8046426,8.66E-01,8.23E-01,0.224376,-7.3840121,8.35E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7895109,8.66E-01,8.23E-01,-0.224321,-7.3840245,-1.44E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8090630,8.66E-01,8.23E-01,0.2241581,-7.3840612,1.06E-02,TMCC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7895975,8.67E-01,8.23E-01,0.224049,-7.3840857,1.36E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8164627,8.67E-01,8.23E-01,0.2237546,-7.3841519,6.43E-03,LOC401554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7893755,8.67E-01,8.24E-01,0.2235082,-7.3842072,1.22E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7895430,8.67E-01,8.24E-01,0.2233941,-7.3842329,1.19E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8156192,8.67E-01,8.24E-01,-0.2231924,-7.3842781,-6.11E-03,LOC100130433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7994615,8.67E-01,8.24E-01,0.223011,-7.3843187,6.92E-03,ZG16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8176665,8.67E-01,8.24E-01,-0.2227458,-7.3843781,-7.05E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8177193,8.67E-01,8.24E-01,-0.2227458,-7.3843781,-7.05E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8105495,8.67E-01,8.24E-01,0.2226416,-7.3844014,2.10E-02,PART1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7933947,8.67E-01,8.24E-01,0.2226374,-7.3844023,1.29E-02,HERC4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7907051,8.68E-01,8.24E-01,-0.2224672,-7.3844404,-6.87E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8081200,8.68E-01,8.25E-01,0.2221664,-7.3845075,1.07E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7968798,8.68E-01,8.25E-01,0.2221134,-7.3845193,9.48E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7893484,8.68E-01,8.25E-01,0.2220519,-7.384533,2.57E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8070757,8.68E-01,8.25E-01,-0.2220472,-7.3845341,-6.96E-03,TSPEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7920100,8.68E-01,8.25E-01,-0.2220184,-7.3845405,-5.63E-03,THEM5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8132847,8.68E-01,8.25E-01,0.221872,-7.3845731,8.56E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7937934,8.68E-01,8.25E-01,-0.221816,-7.3845856,-1.03E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7945954,8.68E-01,8.25E-01,-0.221816,-7.3845856,-1.03E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7893877,8.68E-01,8.25E-01,-0.2216646,-7.3846193,-1.65E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8049079,8.68E-01,8.25E-01,0.2212592,-7.3847095,6.44E-03,C2orf57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8020930,8.69E-01,8.26E-01,-0.220796,-7.3848123,-1.20E-02,ELP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8045529,8.69E-01,8.26E-01,0.2207333,-7.3848262,4.74E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8094741,8.69E-01,8.26E-01,-0.2201964,-7.3849451,-1.15E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8079615,8.69E-01,8.26E-01,-0.2201641,-7.3849522,-5.23E-03,FBXW12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7965873,8.69E-01,8.26E-01,-0.2200361,-7.3849805,-2.99E-02,IGF1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8043552,8.69E-01,8.26E-01,0.2199427,-7.3850011,1.18E-02,KCNIP3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8177186,8.69E-01,8.26E-01,-0.2199166,-7.3850069,-6.14E-03,CDY1B,CDY2B,CDY2A,CDY1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7926674,8.69E-01,8.26E-01,0.2198792,-7.3850152,7.06E-03,PTF1A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8058344,8.69E-01,8.26E-01,0.2198458,-7.3850225,6.53E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8106096,8.69E-01,8.26E-01,-0.2197564,-7.3850422,-1.19E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8027381,8.69E-01,8.27E-01,0.2193932,-7.3851223,8.35E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7932883,8.70E-01,8.27E-01,-0.2192728,-7.3851488,-1.15E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8071289,8.70E-01,8.27E-01,0.2191489,-7.3851761,1.02E-02,COMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8094460,8.70E-01,8.27E-01,0.2185837,-7.3853004,9.10E-03,RBPJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7930487,8.70E-01,8.27E-01,0.218557,-7.3853062,5.90E-03,TECTB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7906433,8.70E-01,8.27E-01,0.2184388,-7.3853321,1.09E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8060505,8.70E-01,8.28E-01,0.2183181,-7.3853586,1.06E-02,EBF4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8068022,8.70E-01,8.28E-01,0.2179232,-7.3854451,2.22E-02,MIR155,MIR155HG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7895331,8.70E-01,8.28E-01,-0.2179011,-7.38545,-2.59E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8148313,8.70E-01,8.28E-01,0.2178428,-7.3854627,8.28E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7893925,8.71E-01,8.28E-01,-0.2177564,-7.3854816,-1.19E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7958826,8.71E-01,8.28E-01,0.2175967,-7.3855165,7.48E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8029458,8.71E-01,8.28E-01,0.2174721,-7.3855437,6.98E-03,CEACAM16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8144072,8.71E-01,8.28E-01,0.2171999,-7.3856031,7.79E-03,CNPY1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7910490,8.71E-01,8.28E-01,0.2171147,-7.3856217,1.83E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7967304,8.71E-01,8.28E-01,0.2171062,-7.3856236,1.04E-02,RSRC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7896128,8.71E-01,8.29E-01,-0.2170856,-7.3856281,-1.08E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8162940,8.71E-01,8.29E-01,-0.2168957,-7.3856694,-1.98E-02,ABCA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8054943,8.71E-01,8.29E-01,-0.2167429,-7.3857027,-5.52E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7960165,8.71E-01,8.29E-01,0.2166422,-7.3857246,1.22E-02,ZNF268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7978343,8.71E-01,8.29E-01,0.2165021,-7.3857551,1.36E-02,CMA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8119223,8.71E-01,8.29E-01,-0.2164417,-7.3857682,-1.42E-02,LOC100505530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8175558,8.71E-01,8.29E-01,0.2164253,-7.3857718,1.01E-02,SPANXC,SPANXD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8093821,8.71E-01,8.29E-01,0.2163732,-7.3857831,6.68E-03,LINC00955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8180311,8.71E-01,8.29E-01,0.216334,-7.3857916,1.10E-02,DYNC1I2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8174979,8.71E-01,8.29E-01,0.2160737,-7.3858481,6.52E-03,ACTRT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8145887,8.72E-01,8.30E-01,-0.2157901,-7.3859096,-1.09E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7950269,8.72E-01,8.30E-01,0.2157678,-7.3859145,1.50E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7998634,8.72E-01,8.30E-01,0.2157653,-7.385915,9.27E-03,HS3ST6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7932792,8.72E-01,8.30E-01,0.2157226,-7.3859242,2.26E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7950469,8.72E-01,8.30E-01,-0.2156798,-7.3859335,-7.42E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8055641,8.72E-01,8.30E-01,-0.2156657,-7.3859366,-1.09E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8113443,8.72E-01,8.30E-01,-0.2156062,-7.3859495,-7.82E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8072272,8.72E-01,8.30E-01,0.215561,-7.3859592,8.33E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7897661,8.72E-01,8.30E-01,0.2155193,-7.3859683,7.86E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7983951,8.72E-01,8.30E-01,0.2154463,-7.3859841,1.23E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8031843,8.72E-01,8.30E-01,0.2154273,-7.3859882,9.69E-03,LOC100128398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8118098,8.72E-01,8.30E-01,-0.2151437,-7.3860495,-7.34E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8039010,8.72E-01,8.30E-01,0.2150674,-7.386066,1.33E-02,ZNF761,ZNF525,ZNF320,ZNF813,ZNF845,ZNF765,ZNF83,ZNF701,ZNF28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8093150,8.72E-01,8.30E-01,-0.2150008,-7.3860804,-7.95E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7924233,8.72E-01,8.30E-01,-0.214893,-7.3861036,-6.57E-03,USH2A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8160365,8.72E-01,8.30E-01,-0.2146142,-7.3861638,-5.76E-03,IFNW1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8102695,8.72E-01,8.30E-01,-0.214597,-7.3861675,-6.60E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7941599,8.72E-01,8.31E-01,0.2143972,-7.3862105,6.71E-03,NPAS4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8167642,8.72E-01,8.31E-01,-0.214336,-7.3862237,-6.23E-03,BMP15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8008540,8.73E-01,8.31E-01,-0.2139186,-7.3863134,-7.58E-03,LOC440446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7913801,8.73E-01,8.31E-01,0.2139148,-7.3863142,5.77E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8114256,8.73E-01,8.31E-01,-0.2138646,-7.386325,-5.60E-03,IL9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7973108,8.73E-01,8.31E-01,-0.2137547,-7.3863486,-1.26E-02,ECRP,ECRP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8067201,8.73E-01,8.31E-01,0.2135441,-7.3863938,1.15E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8124549,8.73E-01,8.31E-01,0.2134106,-7.3864224,1.60E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7894562,8.73E-01,8.31E-01,0.2133182,-7.3864422,1.45E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8180227,8.73E-01,8.32E-01,-0.213124,-7.3864838,-1.01E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8095335,8.73E-01,8.32E-01,0.2131054,-7.3864878,1.72E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7899075,8.73E-01,8.32E-01,0.2128556,-7.3865412,6.85E-03,EXTL1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8081109,8.73E-01,8.32E-01,-0.2126097,-7.3865937,-5.07E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7893544,8.74E-01,8.32E-01,-0.2124727,-7.386623,-8.68E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7909125,8.74E-01,8.32E-01,0.2121944,-7.3866823,7.05E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7919024,8.74E-01,8.32E-01,0.2121515,-7.3866914,8.98E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8135392,8.74E-01,8.32E-01,0.2120801,-7.3867067,1.16E-02,HBP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8095299,8.74E-01,8.33E-01,0.2118988,-7.3867453,1.23E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8125903,8.74E-01,8.33E-01,-0.2118006,-7.3867661,-6.34E-03,TULP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8003478,8.74E-01,8.33E-01,0.2116023,-7.3868083,7.36E-03,SPATA2L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7986763,8.74E-01,8.33E-01,-0.2115061,-7.3868287,-8.18E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8051569,8.74E-01,8.33E-01,-0.2112479,-7.3868835,-4.80E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7945645,8.74E-01,8.33E-01,-0.2111082,-7.3869132,-8.43E-03,KRTAP5-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7894210,8.75E-01,8.33E-01,-0.2108928,-7.3869588,-1.69E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7971537,8.75E-01,8.33E-01,0.2106701,-7.387006,9.16E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7939398,8.75E-01,8.34E-01,-0.2103322,-7.3870774,-9.16E-03,RAG1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8071272,8.75E-01,8.34E-01,-0.2102975,-7.3870847,-9.29E-03,SEPT5-GP1BB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8013331,8.75E-01,8.34E-01,0.2102592,-7.3870928,1.06E-02,B9D1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7919314,8.75E-01,8.34E-01,0.2100776,-7.3871311,4.95E-02,FMO5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8127156,8.75E-01,8.34E-01,-0.2099572,-7.3871565,-7.02E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8054802,8.75E-01,8.34E-01,-0.2099138,-7.3871657,-1.00E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7994769,8.75E-01,8.34E-01,-0.2095323,-7.387246,-1.94E-02,CORO1A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8086961,8.76E-01,8.34E-01,0.2094082,-7.3872721,1.04E-02,PFKFB4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8123467,8.76E-01,8.35E-01,-0.2093646,-7.3872813,-1.07E-02,ERMARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7893757,8.76E-01,8.35E-01,-0.2092276,-7.3873101,-1.42E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8102440,8.76E-01,8.35E-01,-0.208713,-7.3874181,-2.42E-02,ARSJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7925442,8.76E-01,8.35E-01,0.2085677,-7.3874485,6.02E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7957746,8.76E-01,8.35E-01,-0.2085161,-7.3874593,-6.75E-03,SLC25A3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8132463,8.76E-01,8.35E-01,0.2082733,-7.3875101,5.79E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8104268,8.76E-01,8.35E-01,-0.2082134,-7.3875227,-7.18E-03,SLC6A19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7949080,8.76E-01,8.35E-01,0.2082032,-7.3875248,6.62E-03,NRXN2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8117176,8.76E-01,8.35E-01,0.2081585,-7.3875342,8.71E-03,LOC100505502,LOC646700,LOC392364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8022745,8.76E-01,8.35E-01,-0.2081513,-7.3875357,-9.38E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8080158,8.76E-01,8.36E-01,-0.2079478,-7.3875782,-6.84E-03,GPR62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7905629,8.77E-01,8.36E-01,-0.2077497,-7.3876195,-6.87E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7895822,8.77E-01,8.36E-01,0.2077396,-7.3876216,1.50E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7998643,8.77E-01,8.36E-01,0.2076124,-7.3876482,7.17E-03,RPL3L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8087883,8.77E-01,8.36E-01,0.2076095,-7.3876488,5.53E-03,MIR135A1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8149204,8.77E-01,8.36E-01,-0.2075343,-7.3876644,-8.27E-03,FAM90A2P,FAM90A10P,FAM90A7P,FAM90A25P,FAM90A1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8146943,8.77E-01,8.36E-01,-0.2072575,-7.3877221,-8.75E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8005397,8.77E-01,8.36E-01,-0.2070384,-7.3877677,-4.39E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7972828,8.77E-01,8.36E-01,0.2069171,-7.3877929,1.32E-02,ANKRD10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8070458,8.77E-01,8.36E-01,0.2068147,-7.3878141,8.65E-03,PLAC4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8109697,8.77E-01,8.37E-01,0.2067427,-7.3878291,1.49E-02,CCNG1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7999319,8.77E-01,8.37E-01,0.2067081,-7.3878363,1.20E-02,CARHSP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8096489,8.77E-01,8.37E-01,0.2066167,-7.3878553,1.39E-02,PDLIM5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7911047,8.77E-01,8.37E-01,0.2065904,-7.3878607,8.06E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7893010,8.77E-01,8.37E-01,-0.2065577,-7.3878675,-1.02E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7998959,8.77E-01,8.37E-01,0.2064475,-7.3878903,4.72E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7895681,8.77E-01,8.37E-01,0.2061597,-7.38795,2.49E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7895198,8.78E-01,8.37E-01,0.2057383,-7.3880371,1.18E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7919568,8.78E-01,8.37E-01,0.2056402,-7.3880574,8.82E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8031759,8.78E-01,8.37E-01,-0.2056277,-7.38806,-8.55E-03,ZNF773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8071411,8.78E-01,8.38E-01,-0.2054004,-7.3881069,-8.34E-03,POM121L4P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8115873,8.78E-01,8.38E-01,-0.2049832,-7.3881929,-8.69E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7967202,8.78E-01,8.38E-01,-0.20497,-7.3881956,-1.61E-02,RHOF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7917470,8.78E-01,8.38E-01,-0.2048609,-7.388218,-6.58E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8176460,8.78E-01,8.38E-01,0.2047611,-7.3882385,2.83E-02,PRKY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8100290,8.79E-01,8.38E-01,-0.2043123,-7.3883307,-9.78E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8180236,8.79E-01,8.39E-01,0.2040879,-7.3883767,1.61E-02,ZNF718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8180265,8.79E-01,8.39E-01,0.2040879,-7.3883767,1.61E-02,ZNF718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8128314,8.79E-01,8.39E-01,0.2039857,-7.3883977,1.00E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8024228,8.79E-01,8.39E-01,-0.203953,-7.3884044,-1.58E-02,MIDN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7892647,8.79E-01,8.39E-01,-0.2039126,-7.3884127,-2.55E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7897964,8.79E-01,8.39E-01,0.2037809,-7.3884396,9.80E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8067820,8.79E-01,8.39E-01,-0.2036632,-7.3884637,-6.27E-03,IQSEC3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8009014,8.79E-01,8.39E-01,0.203608,-7.388475,6.33E-03,TLK2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8045972,8.79E-01,8.39E-01,-0.2035549,-7.3884858,-5.27E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8052416,8.79E-01,8.39E-01,-0.2034591,-7.3885054,-9.20E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7998590,8.79E-01,8.39E-01,-0.2034326,-7.3885108,-5.60E-03,SPSB3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7931168,8.79E-01,8.39E-01,0.2033982,-7.3885179,1.94E-02,ACADSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7973748,8.79E-01,8.39E-01,-0.2031211,-7.3885744,-7.37E-03,LINC01551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8157018,8.79E-01,8.39E-01,0.2030295,-7.3885931,7.53E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8066939,8.79E-01,8.39E-01,0.2029861,-7.3886019,1.12E-02,B4GALT5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7989473,8.79E-01,8.40E-01,-0.202901,-7.3886193,-1.17E-02,C2CD4B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8103462,8.80E-01,8.40E-01,-0.202741,-7.3886519,-6.61E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7904562,8.80E-01,8.40E-01,0.2027093,-7.3886583,7.15E-03,NBPF25P,NBPF19,NBPF20,NBPF10,NBPF8,NBPF9,NBPF15,NBPF11,NBPF12,NBPF3,NBPF1,NBPF14,,,,,,,,,,,,,,,,,,,,,,,,,
7989387,8.80E-01,8.40E-01,-0.2026837,-7.3886636,-1.11E-02,VPS13C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7924895,8.80E-01,8.40E-01,-0.2021804,-7.3887659,-7.09E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7997569,8.80E-01,8.40E-01,0.2019782,-7.3888069,6.91E-03,ADAD2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8128258,8.80E-01,8.40E-01,-0.2019741,-7.3888077,-6.41E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8082236,8.80E-01,8.40E-01,0.201894,-7.388824,6.91E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
